Year,Semester,World region,Country,Administrative Division,Disease,Serotype/Subtype/Genotype,Animal Category,Species,Event_id,Outbreak_id,New outbreaks,Susceptible,Measuring units,Cases,Killed and disposed of,Slaughtered,Deaths,Vaccinated
2024,Jul-Dec 2024,Americas,United States of America,"Sacramento","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Domestic,"Bovine",4451,-,712,-,Animal,-,-,-,-,-
2024,Jul-Dec 2024,Americas,United States of America,"Sacramento","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Serval",4451,146259,1,-,Animal,1,-,-,-,-
2024,Jul-Dec 2024,Americas,United States of America,"Sacramento","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Tiger",4451,146252,1,-,Animal,1,-,-,-,-
2024,Jul-Dec 2024,Americas,United States of America,"Saint Charles","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Red Fox",4451,138217,1,-,Animal,1,-,-,-,-
2024,Jul-Dec 2024,Americas,United States of America,"Salt Lake","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Domestic,"Birds",4247,145325,1,33,Animal,-,33,-,-,-
2024,Jul-Dec 2024,Americas,United States of America,"San Bernardino","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Domestic,"Cats",4451,145724,1,-,Animal,1,-,-,-,-
2024,Jul-Dec 2024,Americas,United States of America,"Santa Barbara","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Domestic,"Cats",4451,145918,1,-,Animal,2,-,-,-,-
2024,Jul-Dec 2024,Americas,United States of America,"Sarpy","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Domestic,"Birds",4247,147234,1,29,Animal,-,20,-,9,-
2024,Jul-Dec 2024,Americas,United States of America,"Sedgwick","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Domestic,"Birds",4247,146550,1,30,Animal,-,16,-,14,-
2024,Jul-Dec 2024,Americas,United States of America,"Sharp","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Domestic,"Birds",4247,147233,1,18,Animal,-,17,-,1,-
2024,Jul-Dec 2024,Americas,United States of America,"Sheridan","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Domestic,"Birds",4247,146556,1,-,Animal,-,-,-,-,-
2024,Jul-Dec 2024,Americas,United States of America,"Snohomish","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Domestic,"Birds",4247,144054,1,166,Animal,-,166,-,-,-
2024,Jul-Dec 2024,Americas,United States of America,"Sonoma","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Domestic,"Birds",4247,144034,1,27,Animal,-,11,-,-,-
2024,Jul-Dec 2024,Americas,United States of America,"Stearns","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Domestic,"Bovine",4451,137174,1,-,Animal,-,-,-,-,-
2024,Jul-Dec 2024,Americas,United States of America,"Stevens","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Domestic,"Birds",4247,144052,1,128,Animal,-,128,-,-,-
2024,Jul-Dec 2024,Americas,United States of America,"Tipton","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Domestic,"Birds",4247,147244,1,10,Animal,-,-,-,-,-
2024,Jul-Dec 2024,Americas,United States of America,"Tulare","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Domestic,"Birds",4247,-,2,132,Animal,-,70,-,62,-
2024,Jul-Dec 2024,Americas,United States of America,"Tulare","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Domestic,"Cats",4451,145191,1,-,Animal,1,-,-,-,-
2024,Jul-Dec 2024,Americas,United States of America,"Tulare","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Brewer's Blackbird",4247,140928,1,-,Animal,-,-,-,-,-
2024,Jul-Dec 2024,Americas,United States of America,"Twin Falls","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Domestic,"Birds",4247,146553,1,30,Animal,-,27,-,3,-
2024,Jul-Dec 2024,Americas,United States of America,"Twin Falls","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Domestic,"Bovine",4451,-,2,-,Animal,-,-,-,-,-
2024,Jul-Dec 2024,Americas,United States of America,"Union","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Domestic,"Birds",4247,144479,1,28,Animal,-,10,-,18,-
2024,Jul-Dec 2024,Americas,United States of America,"Utah","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Domestic,"Birds",4247,145327,1,25,Animal,-,-,-,-,-
2024,Jul-Dec 2024,Americas,United States of America,"Van Buren","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Domestic,"Bovine",4451,-,2,-,Animal,-,-,-,-,-
2024,Jul-Dec 2024,Americas,United States of America,"Venango","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Domestic,"Birds",4247,142380,1,20,Animal,-,1,-,19,-
2024,Jul-Dec 2024,Americas,United States of America,"Washakie","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Domestic,"Birds",4247,145902,1,21,Animal,-,-,-,21,-
2024,Jul-Dec 2024,Americas,United States of America,"Washington","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Domestic,"Cats",4451,-,2,-,Animal,2,-,-,-,-
2024,Jul-Dec 2024,Americas,United States of America,"Weld","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Domestic,"Birds",4247,144057,1,90,Animal,-,78,-,12,-
2024,Jul-Dec 2024,Americas,United States of America,"Weld","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Domestic,"Bovine",4451,-,23,-,Animal,-,-,-,-,-
2024,Jul-Dec 2024,Americas,United States of America,"Weld","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Desert Cottontail",4451,137472,0,-,Animal,1,-,-,-,-
2024,Jul-Dec 2024,Americas,United States of America,"Weld","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"House mouse",4451,137472,1,-,Animal,8,-,-,-,-
2024,Jul-Dec 2024,Americas,United States of America,"Weld","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Lark bunting",4247,137471,0,-,Animal,-,-,-,-,-
2024,Jul-Dec 2024,Americas,United States of America,"Weld","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Lark sparrow",4247,137471,0,-,Animal,-,-,-,-,-
2024,Jul-Dec 2024,Americas,United States of America,"Weld","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Prairie Vole",4451,137472,0,-,Animal,1,-,-,-,-
2024,Jul-Dec 2024,Americas,United States of America,"Weld","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Western deer mouse",4451,137472,0,-,Animal,14,-,-,-,-
2024,Jul-Dec 2024,Americas,United States of America,"Weld","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Western kingbird",4247,137471,1,-,Animal,-,-,-,-,-
2024,Jul-Dec 2024,Americas,United States of America,"Whatcom","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Domestic,"Birds",4247,145321,1,44,Animal,-,22,-,22,-
2024,Jul-Dec 2024,Asia,Türkiye (Rep. of),"Merkez","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Domestic,"Birds",6015,143399,1,1863,Animal,15,1848,-,15,-
2024,Jul-Dec 2024,Asia,Türkiye (Rep. of),"Sivrihisar","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Domestic,"Birds",6015,143051,1,204,Animal,30,179,-,25,-
2024,Jul-Dec 2024,Europe,Poland,"Byczyna","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Mute Swan",4063,145261,1,-,Animal,4,-,-,4,-
2024,Jul-Dec 2024,Europe,Poland,"Chojnów (rural)","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Mute Swan",4063,142619,1,-,Animal,5,-,-,5,-
2024,Jul-Dec 2024,Europe,Poland,"Cybinka","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Mute Swan",4063,-,2,-,Animal,16,-,-,16,-
2024,Jul-Dec 2024,Europe,Poland,"Długołęka","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Greylag Goose",4063,145730,0,-,Animal,3,-,-,3,-
2024,Jul-Dec 2024,Europe,Poland,"Długołęka","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Mute Swan",4063,-,4,-,Animal,11,-,-,11,-
2024,Jul-Dec 2024,Europe,Poland,"Gołańcz","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Mute Swan",4063,136484,1,-,Animal,2,-,-,2,-
2024,Jul-Dec 2024,Europe,Poland,"Kaźmierz","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Domestic,"Birds",4063,142362,1,83,Animal,83,34,-,49,-
2024,Jul-Dec 2024,Europe,Poland,"Kiszkowo","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Bean Goose",4063,139974,1,-,Animal,1,-,-,1,-
2024,Jul-Dec 2024,Europe,Poland,"Kiszkowo","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Mute Swan",4063,139974,0,-,Animal,5,-,-,5,-
2024,Jul-Dec 2024,Europe,Poland,"Kowal (rural)","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Domestic,"Birds",4063,-,2,55,Animal,55,2,-,4,-
2024,Jul-Dec 2024,Europe,Poland,"Krotoszyce","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Eurasian buzzard (common buzzard)",4063,146542,1,-,Animal,1,-,-,1,-
2024,Jul-Dec 2024,Europe,Poland,"Krzemieniewo","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Domestic,"Birds",4063,143466,1,50,Animal,50,37,0,13,-
2024,Jul-Dec 2024,Europe,Poland,"Kunice","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Mute Swan",4063,-,2,-,Animal,6,-,-,6,-
2024,Jul-Dec 2024,Europe,Poland,"Lubiszyn","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Mute Swan",4063,-,2,-,Animal,3,-,-,3,-
2024,Jul-Dec 2024,Europe,Poland,"Milicz","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Mute Swan",4063,145263,1,-,Animal,1,-,-,1,-
2024,Jul-Dec 2024,Europe,Poland,"Namysłów","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Domestic,"Birds",4063,-,2,149,Animal,149,0,0,149,-
2024,Jul-Dec 2024,Europe,Poland,"Namysłów","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Mute Swan",4063,142365,1,-,Animal,2,-,-,2,-
2024,Jul-Dec 2024,Europe,Poland,"Nowa Sól","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Mute Swan",4063,143641,1,-,Animal,1,-,-,1,-
2024,Jul-Dec 2024,Europe,Poland,"Nysa","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Mute Swan",4063,142363,1,-,Animal,1,-,-,1,-
2024,Jul-Dec 2024,Europe,Poland,"Olsztyn","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Greylag Goose",4063,142016,1,-,Animal,1,-,-,1,-
2024,Jul-Dec 2024,Europe,Poland,"Otmuchów","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Mute Swan",4063,144591,1,-,Animal,1,-,-,1,-
2024,Jul-Dec 2024,Europe,Poland,"Pakość","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Greylag Goose",4063,143047,1,-,Animal,1,-,-,1,-
2024,Jul-Dec 2024,Europe,Poland,"Przygodzice","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Mute Swan",4063,143501,1,-,Animal,2,-,-,2,-
2024,Jul-Dec 2024,Europe,Poland,"Racibórz","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Mute Swan",4063,143046,1,-,Animal,3,-,-,3,-
2024,Jul-Dec 2024,Europe,Poland,"Siechnice","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Mute Swan",4063,144069,1,-,Animal,3,-,-,3,-
2024,Jul-Dec 2024,Europe,Poland,"Siedlisko","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Mute Swan",4063,143643,1,-,Animal,2,-,-,2,-
2024,Jul-Dec 2024,Europe,Poland,"Solina","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Mute Swan",4063,145262,1,-,Animal,1,-,-,1,-
2024,Jul-Dec 2024,Europe,Poland,"Stężyca","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Domestic,"Birds",4063,145316,1,18,Animal,18,-,-,-,-
2024,Jul-Dec 2024,Europe,Poland,"Świecie Nad Osą","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Domestic,"Birds",4063,-,2,46,Animal,46,-,-,-,-
2024,Jul-Dec 2024,Europe,Poland,"Tarnowo Podgórne","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Mute Swan",4063,145260,1,-,Animal,1,-,-,1,-
2024,Jul-Dec 2024,Europe,Poland,"Trzemeszno","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Bean Goose",4063,142397,1,-,Animal,1,-,-,1,-
2024,Jul-Dec 2024,Europe,Poland,"Uścimów","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Mute Swan",4063,144066,1,-,Animal,1,-,-,1,-
2024,Jul-Dec 2024,Europe,Poland,"Wągrowiec","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Mute Swan",4063,140209,1,-,Animal,4,-,-,4,-
2024,Jul-Dec 2024,Europe,Poland,"Wąsosz","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Mute Swan",4063,144064,1,-,Animal,1,-,-,1,-
2024,Jul-Dec 2024,Europe,Poland,"Wisznia Mała","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Eurasian Blackbird",4063,142050,1,-,Animal,1,-,-,1,-
2024,Jul-Dec 2024,Europe,Poland,"Wrocław","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Mute Swan",4063,144068,1,-,Animal,3,-,-,3,-
2024,Jul-Dec 2024,Europe,Poland,"Zdzieszowice","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Mute Swan",4063,143153,1,-,Animal,1,1,-,0,-
2025,Jan-Jun 2025,Americas,United States of America,"Burnet","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Domestic,"Birds",4247,148261,1,12,Animal,-,-,-,-,-
2025,Jan-Jun 2025,Americas,United States of America,"Canyon","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Domestic,"Birds",4247,148258,1,50,Animal,-,-,-,50,-
2025,Jan-Jun 2025,Americas,United States of America,"Churchill","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Domestic,"Bovine",4451,-,4,-,Animal,-,-,-,-,-
2025,Jan-Jun 2025,Americas,United States of America,"Contra Costa","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Domestic,"Cats",4451,149870,1,-,Animal,1,-,-,-,-
2025,Jan-Jun 2025,Americas,United States of America,"Cook","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Wild,"Harbor Seal",4451,149867,1,-,Animal,1,-,-,-,-
2025,Jan-Jun 2025,Americas,United States of America,"Douglas","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Domestic,"Cats",4451,149874,1,-,Animal,1,-,-,-,-
2025,Jan-Jun 2025,Americas,United States of America,"Faulk","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Domestic,"Cats",4451,149871,1,-,Animal,2,-,-,-,-
2025,Jan-Jun 2025,Americas,United States of America,"Greene","Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-)","H5N1",Domestic,"Birds",4247,148267,1,26,Animal,-,26,-,-,-
