Semester,World region,Country,Administrative Division,Disease,Serotype/Subtype/Genotype,Animal Category,Species,Measuring units,New outbreaks,Susceptible,Cases,Killed and disposed of,Deaths,Latitude,Longitude,Year
Jan-Jun 2023,Europe,Poland,Konin,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,unknown,-,1.0,72.0,3.0,9.4,3.0,52.2301933,18.2521112,2023.0
Jan-Jun 2023,Europe,Poland,Konin,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Mute Swan,Animal,1.8,5.2,5.0,0.0,5.0,52.2301933,18.2521112,2023.0
Jan-Jun 2023,Europe,Poland,Końskie,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,unknown,-,1.0,33.0,9.6,6.0,9.6,51.1910223,20.4071836,2023.0
Jan-Jun 2023,Europe,Poland,Końskie,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Mute Swan,Animal,1.2,13.2,4.0,0.0,4.0,51.1910223,20.4071836,2023.0
Jan-Jun 2023,Europe,Poland,Kościerzyna,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,unknown,-,2.0,5.4,12.6,0.0,17.2,54.1210215,17.9781656,2023.0
Jan-Jun 2023,Europe,Poland,Kościerzyna,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Black-headed Gull,Animal,3.8,6.8,22.0,2.4,22.0,54.1210215,17.9781656,2023.0
Jan-Jun 2023,Europe,Poland,Kozienice,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,unknown,-,2.0,44.0,9.4,0.0,9.4,51.5849678,21.549883,2023.0
Jan-Jun 2023,Europe,Poland,Kozienice,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Black-headed Gull,Animal,1.2,13.8,6.0,7.6,6.0,51.5849678,21.549883,2023.0
Jan-Jun 2023,Europe,Poland,Kozienice,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Mew Gull,Animal,1.2,2.8,1.0,0.0,1.0,51.5849678,21.549883,2023.0
Jan-Jun 2023,Europe,Poland,Kraków (City),Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,unknown,-,3.0,55.0,5.6,5.6,5.6,50.0619474,19.9368564,2023.0
Jan-Jun 2023,Europe,Poland,Kraków (City),Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Black-headed Gull,Animal,1.6,15.4,8.0,7.6,8.0,50.0619474,19.9368564,2023.0
Jan-Jun 2023,Europe,Poland,Krapkowice,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,unknown,-,5.0,60.6,3.4,5.6,3.4,50.4747406,17.9670987,2023.0
Jan-Jun 2023,Europe,Poland,Krapkowice,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Black-headed Gull,Animal,2.2,5.0,9.0,7.6,9.0,50.4747406,17.9670987,2023.0
Jan-Jun 2023,Europe,Poland,Krapkowice,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Common Tern,Animal,2.2,3.4,1.0,0.2,1.0,50.4747406,17.9670987,2023.0
Jan-Jun 2023,Europe,Poland,Krapkowice,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Mute Swan,Animal,2.2,3.4,2.0,0.2,2.0,50.4747406,17.9670987,2023.0
Jan-Jun 2023,Europe,Poland,Kraśnik,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,unknown,-,1.0,42.4,5.0,3.6,5.0,50.9249236,22.229206,2023.0
Jan-Jun 2023,Europe,Poland,Kraśnik,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Black-headed Gull,Animal,1.2,13.4,5.0,7.6,5.0,50.9249236,22.229206,2023.0
Jan-Jun 2023,Europe,Poland,Krasnystaw,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,unknown,-,1.0,42.4,3.4,3.6,3.4,50.9844757,23.1635704,2023.0
Jan-Jun 2023,Europe,Poland,Krasnystaw,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Mute Swan,Animal,1.2,11.0,1.0,0.0,1.0,50.9844757,23.1635704,2023.0
Jan-Jun 2023,Europe,Poland,Legionowo,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,unknown,-,2.0,36.0,3.8,0.4,3.2,52.4048926,20.93311029271624,2023.0
Jan-Jun 2023,Europe,Poland,Legionowo,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Black-headed Gull,Animal,1.2,5.2,2.0,0.0,2.0,52.4048926,20.93311029271624,2023.0
Jan-Jun 2023,Europe,Poland,Lesko,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,unknown,-,2.0,39.0,2.8,3.6,2.8,49.4689014,22.3303816,2023.0
Jan-Jun 2023,Europe,Poland,Lesko,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Mute Swan,Animal,1.4,11.2,2.0,0.0,2.0,49.4689014,22.3303816,2023.0
Jan-Jun 2023,Europe,Poland,Leszno,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,unknown,-,1.0,77.0,5.0,15.8,5.0,51.8436498,16.5744141,2023.0
Jan-Jun 2023,Europe,Poland,Leszno,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Black-headed Gull,Animal,1.2,4.0,4.0,0.0,4.0,51.8436498,16.5744141,2023.0
Jan-Jun 2023,Europe,Poland,Lipno,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,unknown,-,1.0,63.2,5.6,2.6,5.6,52.8473901,19.1792654,2023.0
Jan-Jun 2023,Europe,Poland,Lipno,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Black-headed Gull,Animal,1.2,5.0,2.0,0.0,2.0,52.8473901,19.1792654,2023.0
Jan-Jun 2023,Europe,Poland,Łomża,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,unknown,-,3.0,34.0,5.2,5.2,5.2,53.1750699,22.0727551,2023.0
Jan-Jun 2023,Europe,Poland,Łomża,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Black-headed Gull,Animal,1.4,14.2,10.0,7.6,10.0,53.1750699,22.0727551,2023.0
Jan-Jun 2023,Europe,Poland,Maków,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,unknown,-,1.0,41.2,8.6,0.0,8.6,51.3464267,21.2436691,2023.0
Jan-Jun 2023,Europe,Poland,Maków,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Black-headed Gull,Animal,1.2,6.8,25.0,2.4,25.0,51.3464267,21.2436691,2023.0
Jan-Jun 2023,Europe,Poland,Mińsk,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,unknown,-,1.0,34.0,3.6,0.0,3.6,52.1812046,21.5587372,2023.0
Jan-Jun 2023,Europe,Poland,Mińsk,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Mute Swan,Animal,1.0,2.8,1.0,0.0,1.0,52.1812046,21.5587372,2023.0
Jan-Jun 2023,Europe,Poland,Mrągowo,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,unknown,-,2.0,36.8,5.2,1.6,5.2,53.8685741,21.305158654982986,2023.0
Jan-Jun 2023,Europe,Poland,Mrągowo,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Black-headed Gull,Animal,1.6,13.6,5.0,7.6,5.0,53.8685741,21.305158654982986,2023.0
Jan-Jun 2023,Europe,Poland,Mrągowo,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,White-tailed Eagle,Animal,1.6,2.8,1.0,0.0,1.0,53.8685741,21.305158654982986,2023.0
Jan-Jun 2023,Europe,Poland,Myślenice,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,unknown,-,1.0,55.0,5.6,5.8,5.6,49.834608,19.9384283,2023.0
Jan-Jun 2023,Europe,Poland,Myślenice,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Common Tern,Animal,1.6,5.2,2.0,0.2,2.0,49.834608,19.9384283,2023.0
Jan-Jun 2023,Europe,Poland,Myślibórz,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,unknown,-,1.0,52.8,21.0,16.4,21.0,52.924825,14.8664799,2023.0
Jan-Jun 2023,Europe,Poland,Myślibórz,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Black-headed Gull,Animal,1.0,4.8,5.0,0.0,5.0,52.924825,14.8664799,2023.0
Jan-Jun 2023,Europe,Poland,Myślibórz,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Common Tern,Animal,1.0,5.8,12.0,0.0,12.0,52.924825,14.8664799,2023.0
Jan-Jun 2023,Europe,Poland,Nowe Miasto,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,unknown,-,1.0,36.0,3.2,0.4,4.0,52.6563159,20.6307362,2023.0
Jan-Jun 2023,Europe,Poland,Nowe Miasto,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Black-headed Gull,Animal,1.2,6.0,10.0,7.6,10.0,52.6563159,20.6307362,2023.0
Jan-Jun 2023,Europe,Poland,Nowy Dwór Mazowiecki,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,unknown,-,1.0,36.0,2.2,0.4,2.2,52.43417575,20.706110418137545,2023.0
Jan-Jun 2023,Europe,Poland,Nowy Dwór Mazowiecki,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Black-headed Gull,Animal,1.2,13.6,5.0,7.6,5.0,52.43417575,20.706110418137545,2023.0
Jan-Jun 2023,Europe,Poland,Nowy Dwór Mazowiecki,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Caspian Gull,Animal,1.2,2.8,1.0,0.0,1.0,52.43417575,20.706110418137545,2023.0
Jan-Jun 2023,Europe,Poland,Nowy Dwór Mazowiecki,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Common Tern,Animal,1.2,2.8,1.0,0.0,1.0,52.43417575,20.706110418137545,2023.0
Jan-Jun 2023,Europe,Poland,Nowy Dwór Mazowiecki,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Mew Gull,Animal,1.2,5.2,2.0,0.0,2.0,52.43417575,20.706110418137545,2023.0
Jan-Jun 2023,Europe,Poland,Nysa,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,unknown,-,4.0,61.4,5.8,5.6,5.8,50.4738029,17.3324733,2023.0
Jan-Jun 2023,Europe,Poland,Nysa,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Black-headed Gull,Animal,2.6,7.4,18.0,2.4,18.0,50.4738029,17.3324733,2023.0
Jan-Jun 2023,Europe,Poland,Nysa,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Herring Gull,Animal,2.6,3.4,1.0,0.2,1.0,50.4738029,17.3324733,2023.0
Jan-Jun 2023,Europe,Poland,Nysa,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Mute Swan,Animal,2.6,3.4,2.0,0.2,2.0,50.4738029,17.3324733,2023.0
Jan-Jun 2023,Europe,Poland,Olsztyn,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,unknown,-,3.0,41.8,2.6,0.4,2.6,53.77664395,20.477753092192152,2023.0
Jan-Jun 2023,Europe,Poland,Olsztyn,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Black-headed Gull,Animal,1.8,14.2,7.0,7.6,7.0,53.77664395,20.477753092192152,2023.0
Jan-Jun 2023,Europe,Poland,Opoczno,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,unknown,-,2.0,59.6,5.0,6.0,5.0,51.3782439,20.2931754,2023.0
Jan-Jun 2023,Europe,Poland,Opoczno,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Black-headed Gull,Animal,1.2,8.0,12.0,0.0,12.0,51.3782439,20.2931754,2023.0
Jan-Jun 2023,Europe,Poland,Opole,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,unknown,-,2.0,61.4,3.4,7.4,3.4,50.678792900000005,17.929884436033525,2023.0
Jan-Jun 2023,Europe,Poland,Opole,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Mute Swan,Animal,2.0,3.4,2.0,0.2,2.0,50.678792900000005,17.929884436033525,2023.0
Jan-Jun 2023,Europe,Poland,Opole Lubelskie,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,unknown,-,1.0,36.6,5.0,3.6,5.0,51.1475365,21.9664152,2023.0
Jan-Jun 2023,Europe,Poland,Opole Lubelskie,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Black-headed Gull,Animal,1.2,15.4,8.0,7.6,8.0,51.1475365,21.9664152,2023.0
Jan-Jun 2023,Europe,Poland,Opole Lubelskie,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Common Tern,Animal,1.2,2.8,1.0,0.0,1.0,51.1475365,21.9664152,2023.0
Jan-Jun 2023,Europe,Poland,Opole Lubelskie,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Eurasian Oystercatcher,Animal,1.2,2.8,1.0,0.0,1.0,51.1475365,21.9664152,2023.0
Jan-Jun 2023,Europe,Poland,Ostrów Wielkopolski,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,unknown,-,1.0,72.0,6.0,9.2,6.0,51.6471864,17.80376070395092,2023.0
Jan-Jun 2023,Europe,Poland,Ostrów Wielkopolski,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Mute Swan,Animal,1.8,3.4,1.0,0.2,1.0,51.6471864,17.80376070395092,2023.0
Jan-Jun 2023,Europe,Poland,Oświęcim,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,unknown,-,1.0,55.0,8.8,7.4,3.2,50.0382443,19.2214053,2023.0
Jan-Jun 2023,Europe,Poland,Oświęcim,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Mute Swan,Animal,1.0,13.6,5.0,0.0,5.0,50.0382443,19.2214053,2023.0
Jan-Jun 2023,Europe,Poland,Otwock,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,unknown,-,1.0,36.2,3.8,0.0,3.8,52.1041197,21.2681092,2023.0
Jan-Jun 2023,Europe,Poland,Otwock,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Black-headed Gull,Animal,1.2,13.6,5.0,7.6,5.0,52.1041197,21.2681092,2023.0
Jan-Jun 2023,Europe,Poland,Płock,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,unknown,-,1.0,37.0,4.8,0.4,4.8,52.5353471,19.713630138580008,2023.0
Jan-Jun 2023,Europe,Poland,Płock,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Common Tern,Animal,1.2,14.2,5.0,0.0,5.0,52.5353471,19.713630138580008,2023.0
Jan-Jun 2023,Europe,Poland,Polish Exclusive Economic Zone,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,unknown,-,3.0,4.8,6.0,2.2,6.0,54.9123,17.26042,2023.0
Jan-Jun 2023,Europe,Poland,Polish Exclusive Economic Zone,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Black-headed Gull,Animal,2.0,5.6,4.0,0.0,4.0,54.9123,17.26042,2023.0
Jan-Jun 2023,Europe,Poland,Polish Exclusive Economic Zone,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Common Tern,Animal,1.8,6.0,1.0,0.0,1.0,54.9123,17.26042,2023.0
Jan-Jun 2023,Europe,Poland,Polish Exclusive Economic Zone,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Mute Swan,Animal,2.0,4.0,3.0,0.0,3.0,54.9123,17.26042,2023.0
Jan-Jun 2023,Europe,Poland,Poznań (City),Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,unknown,-,1.0,70.8,3.0,15.8,3.0,52.373516050000006,16.980665135720265,2023.0
Jan-Jun 2023,Europe,Poland,Poznań (City),Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Black-headed Gull,Animal,1.4,3.4,1.0,0.0,1.0,52.373516050000006,16.980665135720265,2023.0
Jan-Jun 2023,Europe,Poland,Poznań,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,unknown,-,2.0,77.0,3.2,14.2,3.6,52.4006632,16.91973259178088,2023.0
Jan-Jun 2023,Europe,Poland,Poznań,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Black-headed Gull,Animal,1.4,4.0,4.0,0.0,4.0,52.4006632,16.91973259178088,2023.0
Jan-Jun 2023,Europe,Poland,Poznań,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Mediterranean Gull,Animal,1.4,5.0,6.0,0.0,6.0,52.4006632,16.91973259178088,2023.0
Jan-Jun 2023,Europe,Poland,Pszczyna,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,unknown,-,1.0,61.4,8.8,7.4,3.2,49.9778089,18.9423721,2023.0
Jan-Jun 2023,Europe,Poland,Pszczyna,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Phasianidae (unidentified),Animal,1.0,30.0,30.0,28.0,2.0,49.9778089,18.9423721,2023.0
Jan-Jun 2023,Europe,Poland,Puck,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,unknown,-,12.0,4.2,13.2,0.0,13.2,54.7203995,18.411338,2023.0
Jan-Jun 2023,Europe,Poland,Puck,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Mallard,Animal,3.6,3.6,1.0,0.0,1.0,54.7203995,18.411338,2023.0
Jan-Jun 2023,Europe,Poland,Puck,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Mute Swan,Animal,4.0,4.8,24.0,2.4,24.0,54.7203995,18.411338,2023.0
Jan-Jun 2023,Europe,Poland,Racibórz,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,unknown,-,2.0,61.4,5.8,5.8,5.8,50.0917343,18.2196766,2023.0
Jan-Jun 2023,Europe,Poland,Racibórz,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Black-headed Gull,Animal,2.0,5.8,10.0,0.0,10.0,50.0917343,18.2196766,2023.0
Jan-Jun 2023,Europe,Poland,Radzyń Podlaski,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,unknown,-,1.0,42.4,8.6,0.0,10.0,51.7827253,22.6208818,2023.0
